StockCode,Year,ScopeConformity,EmphasisDifferentiation,ScopeConformity_Z,EmphasisDifferentiation_Z
6,2015,0.4297002629441739,0.1422570402089165,0.9195348658642714,1.399684986601789
6,2016,0.2645319166087831,0.13191991515601073,0.3305198097014748,1.2477191224443456
6,2017,0.40692973312162944,0.13455849030717007,0.8383317467445347,1.2865087618206799
6,2018,0.13859839873182392,0.13958506760078696,-0.11857797295993425,1.3604043718930328
6,2019,0.13869410535866203,0.13975437432073645,-0.11823666879704259,1.3628933465231263
6,2020,0.48443573117218713,0.08849759586626077,1.1147297419269862,0.6093684939267592
6,2021,0.3333333333333333,0.1102760728371063,0.5758759644080232,0.9295334388189757
6,2022,0.4553911869619507,0.11564806556032083,1.0111525479985783,1.0085069940630729
6,2023,0.4444444444444444,0.11016991291252894,0.9721148249614067,0.9279727839372054
6,2024,0.6666666666666666,0.10983293022379935,1.7645925460681735,0.9230188083166343
8,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
8,2007,0.0,0.0030991719338220626,-0.6128406172521269,-0.6460719911362267
8,2008,0.0,0.005509639738677651,-0.6128406172521269,-0.610635753196394
8,2009,0.0,0.0041666649076074255,-0.6128406172521269,-0.6303787987434645
8,2010,0.0,0.0043315488663779175,-0.6128406172521269,-0.6279548430350818
8,2011,0.0,0.003093646626219524,-0.6128406172521269,-0.6461532185703787
8,2012,0.0,0.003109486427462974,-0.6128406172521269,-0.6459203579759945
8,2013,0.0,0.002983213547753899,-0.6128406172521269,-0.647776693000136
8,2014,0.0,0.0030483237606824232,-0.6128406172521269,-0.6468195090904397
8,2015,0.0,0.0032321363417153566,-0.6128406172521269,-0.6441172840929945
8,2016,0.0,0.003267840463260907,-0.6128406172521269,-0.6435923985317884
8,2017,0.0,0.003148838364875754,-0.6128406172521269,-0.6453418459482696
8,2018,0.0,0.0031760315392489265,-0.6128406172521269,-0.6449420796475184
8,2019,0.0,0.0033608233635739767,-0.6128406172521269,-0.642225458814447
8,2020,0.0,0.0024930235156865564,-0.6128406172521269,-0.654982966644232
8,2021,0.0,0.0029609187780409657,-0.6128406172521269,-0.6481044479540788
8,2022,0.49502362788899723,0.12247064269030605,1.152487767103518,1.1088055610275473
8,2023,0.5875695073699811,0.11860895520847492,1.4825202316136203,1.0520349722730378
8,2024,0.682141302770927,0.1116889928203553,1.8197774156650468,0.9503047466188554
9,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
9,2007,0.0,0.0,-0.6128406172521269,-0.6916328544019155
9,2008,0.5555555555555556,0.09750566893424034,1.3683536855147902,0.7417959920137739
9,2009,0.8751760114885456,0.15107052522349212,2.508168092930758,1.5292518496922354
9,2010,0.9999996427756617,0.15396819480887944,2.9533078538128406,1.5718504310514059
9,2011,0.7198398729887191,0.12372865704107186,1.9542161622333538,1.1272996042898809
9,2012,0.9999995237008823,0.17142848977729408,2.9533074291743464,1.8285338705705139
9,2013,0.9999996427756617,0.1540259110245907,2.9533078538128406,1.5726989159591118
9,2014,0.8333328273896077,0.14285705612393274,2.3589490326271605,1.4085058083067592
9,2015,0.9999995237008823,0.17142848977729408,2.9533074291743464,1.8285338705705139
9,2016,0.9999995237008823,0.17142848977729408,2.9533074291743464,1.8285338705705139
9,2017,0.7999996189607058,0.17142848977729408,2.2400778198890516,1.8285338705705139
9,2018,0.7499997760001433,0.15930443747373144,2.0617708926661793,1.6502984254180892
9,2019,0.5999997142205293,0.1714284897772941,1.526848210603757,1.8285338705705143
9,2020,0.999999602635891,0.23191084844066628,2.953307710668408,2.7176837892876278
9,2021,0.9999994880003277,0.19160986891616913,2.9533073018608227,2.1252199128725806
9,2022,0.6506827935895483,0.16713185094482835,1.7075916611704078,1.765369070898816
9,2023,0.47342379252389877,0.11236760121958493,1.0754595197246526,0.9602809548281626
9,2024,0.47342379252389877,0.12419248873508781,1.0754595197246526,1.1341183845449316
11,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
11,2007,0.0,0.0042194072707302495,-0.6128406172521269,-0.6296034343410175
11,2008,0.0,0.0040875508249569635,-0.6128406172521269,-0.6315418532557654
11,2009,0.0,0.002449982263970228,-0.6128406172521269,-0.6556157152061398
11,2010,0.0,0.0018804920417812426,-0.6128406172521269,-0.6639877793246673
11,2011,0.0,0.0016472513872584727,-0.6128406172521269,-0.6674166454203946
11,2012,0.0,0.0016203819145071267,-0.6128406172521269,-0.6678116529902184
11,2013,0.0,0.0017580859321733434,-0.6128406172521269,-0.6657872690405712
11,2014,0.0,0.00172751962399643,-0.6128406172521269,-0.6662366237124392
11,2015,0.0,0.0017611569678009308,-0.6128406172521269,-0.6657421218085685
11,2016,0.0,0.0016582592913300307,-0.6128406172521269,-0.6672548184475916
11,2017,0.0,0.0016979750845691113,-0.6128406172521269,-0.6666709573827999
11,2018,0.0,0.001724804830100418,-0.6128406172521269,-0.6662765338420261
11,2019,0.0,0.0017799647678509657,-0.6128406172521269,-0.6654656287243815
11,2020,0.0,0.0013526348593187367,-0.6128406172521269,-0.6717477969769718
11,2021,0.0,0.0014064697609001407,-0.6128406172521269,-0.670956371188972
11,2022,0.4553911869619507,0.11223163998137084,1.0111525479985783,0.958282191443626
11,2023,0.6666666666666666,0.10988045007032349,1.7645925460681735,0.923717396609289
11,2024,0.6666666666666666,0.10995533428667266,1.7645925460681735,0.9248182679435347
12,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
12,2007,0.0,0.0,-0.6128406172521269,-0.6916328544019155
12,2008,0.2222222222222222,0.11117192726388128,0.17963710385463982,0.9427033764396744
12,2009,0.7499995200003071,0.24759800366259094,2.061769979732429,2.948300337628756
12,2010,0.4305007329228965,0.160803487631153,0.9223894616747575,1.6723359311483585
12,2011,0.49487580200235026,0.16699764201761702,1.1519605978555505,1.7633960682025216
12,2012,0.46126540228048074,0.15502826513392318,1.0321008794587145,1.5874345032367037
12,2013,0.47115198591952673,0.15607598188712551,1.0673579171818262,1.6028369658148136
12,2014,0.681469201996507,0.13643277378428617,1.8173806036597475,1.3140625649156614
12,2015,0.6798240150030954,0.13636736583867415,1.811513620482748,1.3131010040438695
12,2016,0.6863054309757195,0.13817521044253436,1.8346273204006336,1.3396780906208343
12,2017,0.624999778649564,0.15902716104019995,1.616002183991854,1.6462221902350525
12,2018,0.40480378462554156,0.1384165120188465,0.8307502960573694,1.3432254601630573
12,2019,0.39679787491317464,0.13180076581712696,0.8022000231782755,1.2459675104483032
12,2020,0.35643244381384315,0.12300872073760494,0.6582508513573686,1.1167158354049418
12,2021,0.3257416567540178,0.1135094104588957,0.548802908910723,0.9770666691217162
12,2022,0.22738043425697566,0.1134927402465899,0.1980320603869309,0.9768216006712743
12,2023,0.2222222222222222,0.11094672830491631,0.17963710385463982,0.9393927311460055
12,2024,0.3294646743072682,0.11167477532404232,0.5620797470088048,0.9500957354961014
14,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
14,2007,0.0,0.0042194072707302495,-0.6128406172521269,-0.6296034343410175
14,2008,0.0,0.0040875508249569635,-0.6128406172521269,-0.6315418532557654
14,2009,0.0,0.002449982263970228,-0.6128406172521269,-0.6556157152061398
14,2010,0.0,0.0018804920417812426,-0.6128406172521269,-0.6639877793246673
14,2011,0.0,0.0016472513872584727,-0.6128406172521269,-0.6674166454203946
14,2012,0.0,0.0016203819145071267,-0.6128406172521269,-0.6678116529902184
14,2013,0.0,0.0017580859321733434,-0.6128406172521269,-0.6657872690405712
14,2014,0.0,0.00172751962399643,-0.6128406172521269,-0.6662366237124392
14,2015,0.0,0.0017611569678009308,-0.6128406172521269,-0.6657421218085685
14,2016,0.0,0.0016582592913300307,-0.6128406172521269,-0.6672548184475916
14,2017,0.0,0.0016979750845691113,-0.6128406172521269,-0.6666709573827999
14,2018,0.0,0.001724804830100418,-0.6128406172521269,-0.6662765338420261
14,2019,0.0,0.0017799647678509657,-0.6128406172521269,-0.6654656287243815
14,2020,0.0,0.0013526348593187367,-0.6128406172521269,-0.6717477969769718
14,2021,0.0,0.0014064697609001407,-0.6128406172521269,-0.670956371188972
14,2022,0.4553911869619507,0.11565653300059592,1.0111525479985783,1.0086314737295197
14,2023,0.7777777777777777,0.10974726164599583,2.1608314066215564,0.921759396305033
14,2024,0.7777777777777777,0.10973759629021532,2.1608314066215564,0.921617306107221
16,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
16,2007,0.0,0.00043402777777777775,-0.6128406172521269,-0.6852522209104213
16,2008,0.0,0.0008680552451148454,-0.6128406172521269,-0.6788715919827095
16,2009,0.0,0.000680645822736027,-0.6128406172521269,-0.6816266940712771
16,2010,0.0,0.0006395665377189684,-0.6128406172521269,-0.6822305998008331
16,2011,0.0,0.0005818784667151984,-0.6128406172521269,-0.6830786709537694
16,2012,0.0,0.0005046633501128281,-0.6128406172521269,-0.6842138088050037
16,2013,0.0,0.0005230031765234513,-0.6128406172521269,-0.6839441953917265
16,2014,0.0,0.0004882811351516125,-0.6128406172521269,-0.6844546434123683
16,2015,0.0,0.0005104665045244835,-0.6128406172521269,-0.6841284967505888
16,2016,0.0,0.0004882811351516125,-0.6128406172521269,-0.6844546434123683
16,2017,0.0,0.0004882811351516125,-0.6128406172521269,-0.6844546434123683
16,2018,0.0,0.0004981085758268098,-0.6128406172521269,-0.6843101704078318
16,2019,0.0,0.00045561627057043964,-0.6128406172521269,-0.68493484891905
16,2020,0.0,0.0004363124788917621,-0.6128406172521269,-0.6852186335660337
16,2021,0.0,0.00043402777777777775,-0.6128406172521269,-0.6852522209104213
16,2022,0.8979157599497074,0.11286872523822843,2.5892614411064496,0.967647968785472
16,2023,0.8888888888888888,0.11067907400108291,2.5570702671749403,0.9354579506950265
16,2024,0.8888888888888888,0.110678775162651,2.5570702671749403,0.9354535574773458
19,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
19,2007,0.0,0.00202020202020202,-0.6128406172521269,-0.6619339057869604
19,2008,0.0,0.0038291759517018868,-0.6128406172521269,-0.6353402169874435
19,2009,0.0,0.003156441003218237,-0.6128406172521269,-0.6452300797173612
19,2010,0.0,0.004137564937803733,-0.6128406172521269,-0.6308065968048734
19,2011,0.0,0.0026544478092503957,-0.6128406172521269,-0.6526098714033517
19,2012,0.0,0.0026597500274336237,-0.6128406172521269,-0.6525319236021941
19,2013,0.0,0.0025863412909079425,-0.6128406172521269,-0.6536111039377067
19,2014,0.0,0.002607813100036783,-0.6128406172521269,-0.6532954473104928
19,2015,0.0,0.0029058093770247223,-0.6128406172521269,-0.6489146101322252
19,2016,0.0,0.002579652994991417,-0.6128406172521269,-0.6537094284392962
19,2017,0.0,0.0024377896346114607,-0.6128406172521269,-0.6557949588011794
19,2018,0.7854220300426098,0.14054722269941242,2.188091954886354,1.3745489943357114
19,2019,0.0,0.0026506610478093866,-0.6128406172521269,-0.6526655405059112
19,2020,0.0,0.002466086831258112,-0.6128406172521269,-0.6553789622915472
19,2021,0.0,0.0021368491692277903,-0.6128406172521269,-0.6602190784328867
19,2022,0.0,0.0021283856963375232,-0.6128406172521269,-0.6603434997748904
19,2023,0.0,0.00202020202020202,-0.6128406172521269,-0.6619339057869604
19,2024,0.0,0.00202020202020202,-0.6128406172521269,-0.6619339057869604
21,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
21,2007,0.0,0.00043402777777777775,-0.6128406172521269,-0.6852522209104213
21,2008,0.0,0.0008680552451148454,-0.6128406172521269,-0.6788715919827095
21,2009,0.0,0.000680645822736027,-0.6128406172521269,-0.6816266940712771
21,2010,0.5297050570688264,0.1761948712550279,1.2761669369287236,1.8986043472708265
21,2011,0.6001292329480746,0.15638158152874,1.527310093780963,1.6073295799010767
21,2012,0.5079424841671898,0.1300918541121971,1.1985583431254336,1.2208448343967604
21,2013,0.5332994106980089,0.1291643248142709,1.288984940206802,1.2072092451425627
21,2014,0.4999998823952512,0.12461521196581349,1.1702338358419535,1.140332830121228
21,2015,0.3834646923004213,0.13015036327994428,0.7546518974040274,1.221704976476142
21,2016,0.4999998823952512,0.12476549896460634,1.1702338358419535,1.1425421962192772
21,2017,0.4999998823952512,0.12474502735125577,1.1702338358419535,1.1422412434497604
21,2018,0.6433347169168808,0.128294484337687,1.6813873194180782,1.1944217380720124
21,2019,0.475900170351688,0.1187134945018385,1.0842906538836983,1.053571802288453
21,2020,0.46481631351147407,0.11602203265769151,1.0447639606395693,1.014004676719278
21,2021,0.5555555555555556,0.11085752887128605,1.3683536855147902,0.9380814120950508
21,2022,0.5568451085642439,0.11239181838648847,1.3729524246478626,0.9606369709039192
21,2023,0.7777777777777777,0.11069773651123532,2.1608314066215564,0.9357323078753973
21,2024,0.7777777777777777,0.11068973527431762,2.1608314066215564,0.9356146818549804
24,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
24,2007,0.0,0.0042194072707302495,-0.6128406172521269,-0.6296034343410175
24,2008,0.6666663487753794,0.3306960448749204,1.7645914124202406,4.169922943333111
24,2009,0.1593347838535646,0.16155751023041973,-0.044628918446222354,1.6834208019712764
24,2010,0.4478788514365779,0.1554213179647731,0.9843624345805626,1.593212764870759
24,2011,0.13226595830439156,0.13261449035658976,-0.14116040377532607,1.2579300582739987
24,2012,0.25733388676675234,0.12861811499893655,0.30485055741595507,1.1991794258094561
24,2013,0.2864668419627826,0.14313740569689734,0.4087430381588053,1.4126272216498008
24,2014,0.5358486699523548,0.13323206713586977,1.298075980446577,1.267009041885644
24,2015,0.0,0.0017611569678009308,-0.6128406172521269,-0.6657421218085685
24,2016,0.0,0.0016582592913300307,-0.6128406172521269,-0.6672548184475916
24,2017,0.0,0.0016979750845691113,-0.6128406172521269,-0.6666709573827999
24,2018,0.0,0.001724804830100418,-0.6128406172521269,-0.6662765338420261
24,2019,0.0,0.0017799647678509657,-0.6128406172521269,-0.6654656287243815
24,2020,0.0,0.0013526348593187367,-0.6128406172521269,-0.6717477969769718
24,2021,0.0,0.0014064697609001407,-0.6128406172521269,-0.670956371188972
24,2022,0.0,0.0014692744432169638,-0.6128406172521269,-0.6700330808376836
24,2023,0.0,0.0014064697609001407,-0.6128406172521269,-0.670956371188972
24,2024,0.0,0.0014064697609001407,-0.6128406172521269,-0.670956371188972
25,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
25,2007,0.0,0.00202020202020202,-0.6128406172521269,-0.6619339057869604
25,2008,0.0,0.0038291759517018868,-0.6128406172521269,-0.6353402169874435
25,2009,0.0,0.003156441003218237,-0.6128406172521269,-0.6452300797173612
25,2010,0.0,0.004137564937803733,-0.6128406172521269,-0.6308065968048734
25,2011,0.0,0.0026544478092503957,-0.6128406172521269,-0.6526098714033517
25,2012,0.0,0.0026597500274336237,-0.6128406172521269,-0.6525319236021941
25,2013,0.0,0.0025863412909079425,-0.6128406172521269,-0.6536111039377067
25,2014,0.0,0.002607813100036783,-0.6128406172521269,-0.6532954473104928
25,2015,0.0,0.0029058093770247223,-0.6128406172521269,-0.6489146101322252
25,2016,0.0,0.002579652994991417,-0.6128406172521269,-0.6537094284392962
25,2017,0.0,0.0024377896346114607,-0.6128406172521269,-0.6557949588011794
25,2018,0.0,0.0025694529822039014,-0.6128406172521269,-0.6538593786188421
25,2019,0.0,0.0026506610478093866,-0.6128406172521269,-0.6526655405059112
25,2020,0.0,0.002466086831258112,-0.6128406172521269,-0.6553789622915472
25,2021,0.0,0.0021368491692277903,-0.6128406172521269,-0.6602190784328867
25,2022,0.5835873509422729,0.11646617637719799,1.4683192654844763,1.020534024463401
25,2023,0.5555555555555556,0.10967696923184259,1.3683536855147902,0.9207260289610337
25,2024,0.5555555555555556,0.10977684241415517,1.3683536855147902,0.9221942625732429
26,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
26,2007,0.2222222222222222,0.11111111111111109,0.17963710385463982,0.9418093194206144
26,2008,0.7304065488334924,0.24693429089397087,1.9918985106024831,2.9385431097806394
26,2009,0.5850425781379346,0.28199221383195266,1.4735088235771738,3.4539289184623168
26,2010,0.43886345743624966,0.19035192847636218,0.9522121895653938,2.1067269561737425
26,2011,0.40730765802623603,0.12702115273303657,0.8396794835467193,1.1757025161733383
26,2012,0.42156818880641644,0.1472541131139685,0.8905346717517455,1.4731468532607892
26,2013,0.39545587506429214,0.13735055418556827,0.7974142507594194,1.327554835839519
26,2014,0.39545587506429214,0.13734818206296842,0.7974142507594194,1.3275199633136543
26,2015,0.37231051769438633,0.12949298043870408,0.7148744404772485,1.212040804761081
26,2016,0.4075904203203576,0.14434039200272186,0.8406878562297909,1.4303122987479835
26,2017,0.4075904203203576,0.14104162015351968,0.8406878562297909,1.381817121205235
26,2018,0.3871281350160179,0.13468054323191214,0.7677162827100027,1.2883030593730886
26,2019,0.4976025276417593,0.12470137194582812,1.1616845097991606,1.1415994662266924
26,2020,0.3720820480224227,0.10428452810342634,0.7140596834148395,0.8414518621299415
26,2021,0.435489882347042,0.11173830232562301,0.9401815156213434,0.9510296446481269
26,2022,0.1870054823081856,0.11192846991284976,0.05404893579115528,0.9538252944617592
26,2023,0.8863097828715121,0.1105323711299276,2.5478727889087947,0.933301274784133
26,2024,0.8979157599497073,0.11139804243217179,2.589261441106449,0.9460274909079147
27,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
27,2007,0.0,0.0027027014154077903,-0.6128406172521269,-0.6519004961253231
27,2008,0.6666664282482013,0.27556635721640854,1.764591695832224,3.35946253167342
27,2009,0.36416347523667136,0.1763109490072993,0.6858208670943233,1.9003108039348502
27,2010,0.0,0.0025617869538015433,-0.6128406172521269,-0.6539720767457254
27,2011,0.4096922967153477,0.13446190346138343,0.8481834621997653,1.2850888405745804
27,2012,0.43250588958534664,0.1433611922883517,0.9295401505952,1.4159171037575589
27,2013,0.4312269177246978,0.1428412205479912,0.92497914542051,1.4082730098284522
27,2014,0.4193211870352725,0.13887453251671172,0.8825215269586099,1.3499588101422515
27,2015,0.38600083015012854,0.1278529979546212,0.7636961447499961,1.1879314557766
27,2016,0.39679787491317464,0.13138038366062055,0.8022000231782755,1.2397874809562628
27,2017,0.39679787491317464,0.13154627224027066,0.8022000231782755,1.2422262055756668
27,2018,0.40901671845038434,0.13583706934739836,0.8457742489424519,1.3053051261625497
27,2019,0.5290638332175662,0.13129684017888066,1.2738802366550765,1.2385593099384655
27,2020,0.628667080916532,0.11107814851994077,1.629080333035968,0.9413247370414296
27,2021,0.5684510856424392,0.11250342835915056,1.414341076845518,0.9622777468312079
27,2022,0.5555555555555556,0.1099219219219219,1.3683536855147902,0.9243270734521353
27,2023,0.4444444444444444,0.1104522075266756,0.9721148249614067,0.9321227912909166
27,2024,1.0,0.1096096096096096,2.953309127728324,0.9197357765311208
28,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
28,2007,0.2222222222222222,0.11010101010101009,0.17963710385463982,0.9269598451131368
28,2008,0.549354786604277,0.15754841256128313,1.3462408149005052,1.6244831390656045
28,2009,0.23129930343270128,0.11512633107489625,0.2120073346985566,1.0008369860548019
28,2010,0.7304065488353216,0.21574891663388002,1.9918985106090064,2.4800875600747916
28,2011,0.764637488984673,0.13791455930275542,2.1139711690930567,1.3358462635415058
28,2012,0.8708285435495655,0.14507281264093064,2.4926643712488534,1.4410795995828376
28,2013,0.8452097677205215,0.14098092155242073,2.4013039803593967,1.3809247923108916
28,2014,0.5581728108094318,0.1428760573444168,1.3776872096709498,1.4087851448607942
28,2015,0.7766541505489188,0.16437661649263308,2.1568243836659087,1.7248644255219547
28,2016,0.6667821781822761,0.1391852451393721,1.7650044774301066,1.3545265900583838
28,2017,0.4069297331216294,0.13384131666646482,0.8383317467445345,1.2759656067845435
28,2018,0.43353032989531637,0.1409030160058091,0.9331934581453463,1.3797795044622003
28,2019,0.5850429051951359,0.14662138336327243,1.4735099899121291,1.463845106126017
28,2020,0.7571847412945598,0.13257961889283387,2.087393554818556,1.2574174135979426
28,2021,0.797437606469805,0.11358107143830298,2.230941299697989,0.9781201557155478
28,2022,0.5835873509422729,0.11503676951829836,1.4683192654844763,0.9995203434415001
28,2023,0.5555555555555556,0.10959324635456638,1.3683536855147902,0.9194952206531232
28,2024,0.6666666666666666,0.10943570979885095,1.7645925460681735,0.9171792789669043
29,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
29,2007,0.0,0.0042194072707302495,-0.6128406172521269,-0.6296034343410175
29,2008,0.0,0.0040875508249569635,-0.6128406172521269,-0.6315418532557654
29,2009,0.0,0.002449982263970228,-0.6128406172521269,-0.6556157152061398
29,2010,0.0,0.0018804920417812426,-0.6128406172521269,-0.6639877793246673
29,2011,0.0,0.0016472513872584727,-0.6128406172521269,-0.6674166454203946
29,2012,0.0,0.0016203819145071267,-0.6128406172521269,-0.6678116529902184
29,2013,0.0,0.0017580859321733434,-0.6128406172521269,-0.6657872690405712
29,2014,0.0,0.00172751962399643,-0.6128406172521269,-0.6662366237124392
29,2015,0.0,0.0017611569678009308,-0.6128406172521269,-0.6657421218085685
29,2016,0.0,0.0016582592913300307,-0.6128406172521269,-0.6672548184475916
29,2017,0.0,0.0016979750845691113,-0.6128406172521269,-0.6666709573827999
29,2018,0.0,0.001724804830100418,-0.6128406172521269,-0.6662765338420261
29,2019,0.0,0.0017799647678509657,-0.6128406172521269,-0.6654656287243815
29,2020,0.0,0.0013526348593187367,-0.6128406172521269,-0.6717477969769718
29,2021,0.0,0.0014064697609001407,-0.6128406172521269,-0.670956371188972
29,2022,0.5739678497519188,0.11483128977049455,1.4340146837676562,0.9964995898681378
29,2023,0.5555555555555556,0.1103013254911989,1.3683536855147902,0.9299046775707381
29,2024,0.6666666666666666,0.10983293022379935,1.7645925460681735,0.9230188083166343
30,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
30,2007,0.0,0.001587301587301587,-0.6128406172521269,-0.6682979662044507
30,2008,0.0,0.0036866300193115218,-0.6128406172521269,-0.637435781826503
30,2009,0.0,0.0031098300625252615,-0.6128406172521269,-0.6459153062039662
30,2010,0.0,0.0027128711816079083,-0.6128406172521269,-0.6517509906002404
30,2011,0.0,0.0018359896655458796,-0.6128406172521269,-0.6646420078482709
30,2012,0.0,0.0019366965878440422,-0.6128406172521269,-0.6631615174415717
30,2013,0.0,0.0019784929074546506,-0.6128406172521269,-0.6625470706011088
30,2014,0.0,0.0018487156110128901,-0.6128406172521269,-0.6644549239840226
30,2015,0.0,0.00179266901967669,-0.6128406172521269,-0.6652788637779106
30,2016,0.0,0.0019499681941919159,-0.6128406172521269,-0.6629664118278648
30,2017,0.0,0.002019812760306576,-0.6128406172521269,-0.6619396282887285
30,2018,0.0,0.0019029683026670122,-0.6128406172521269,-0.6636573562727015
30,2019,0.0,0.0019402195192247595,-0.6128406172521269,-0.6631097268993369
30,2020,0.0,0.001614415887786313,-0.6128406172521269,-0.6678993594271218
30,2021,0.0,0.0015873015873015873,-0.6128406172521269,-0.6682979662044507
30,2022,0.0,0.001587301587301587,-0.6128406172521269,-0.6682979662044507
30,2023,0.7842255428212195,0.11119387303936581,2.1838251022869204,0.9430260008365975
30,2024,0.9202401060228625,0.11518931313635812,2.6688734021620872,1.0017628840532768
31,2006,0.0,0.0,-0.6128406172521269,-0.6916328544019155
31,2007,0.0,0.0042194072707302495,-0.6128406172521269,-0.6296034343410175
31,2008,0.9999995231630692,0.32924562362560683,2.9533074272564246,4.148600330187177
31,2009,0.46771603874020423,0.23252995951836083,1.0551048150245188,2.7267853285889103
31,2010,0.4764521854143602,0.15761090919533408,1.086259222258672,1.6254019008056313
31,2011,0.39679787491317464,0.1314878904514772,0.8022000231782755,1.2413679360916812
31,2012,0.5146677735335047,0.12766196541021946,1.2225417320840373,1.1851230902452141
31,2013,0.1432334209813913,0.14458130752934623,-0.10204878954666081,1.4338539929816356
31,2014,0.2679243349761774,0.13735919220710582,0.34261768159722494,1.3276818232176195
31,2015,0.5626439884677246,0.1406382527888104,1.3936320987368327,1.375887225819697
